temp,location,clouds,pressure,rain,time_stamp,humidity,wind,location_encoded
38.38,Theatre District,0.55,997.78,0.015075382092618383,1543456791,0.7,10.3,10
39.37,Back Bay,1.0,1010.05,0.006,1545014701,0.93,10.38,0
39.76,Beacon Hill,1.0,1009.79,0.006,1545014701,0.92,10.28,1
39.37,Boston University,1.0,1010.07,0.007,1545014701,0.93,10.11,2
39.48,Fenway,1.0,1009.76,0.007,1545014701,0.93,10.11,3
40.65,Financial District,1.0,1009.77,0.006,1545014701,0.89,10.43,4
39.35,Haymarket Square,1.0,1010.08,0.006,1545014701,0.93,10.53,5
39.44,North End,1.0,1010.07,0.006,1545014701,0.93,10.36,6
39.48,Northeastern University,1.0,1009.74,0.007,1545014701,0.93,10.23,8
40.27,South Station,1.0,1010.04,0.006,1545014701,0.9,10.66,9
39.17,Theatre District,1.0,1010.04,0.006,1545014701,0.94,10.56,10
41.12,Back Bay,0.95,989.86,0.026808170225891104,1543335320,0.84,10.78,0
40.91,Beacon Hill,0.95,989.84,0.029422954708451243,1543335320,0.84,10.97,1
41.27,Boston University,0.95,989.86,0.022120014069770377,1543335320,0.84,10.44,2
41.46,Fenway,0.95,989.87,0.022908366922280265,1543335320,0.83,10.48,3
41.03,Financial District,0.96,989.84,0.03375735923076206,1543335320,0.84,11.17,4
40.89,Haymarket Square,0.96,989.82,0.03340094544286387,1543335320,0.84,11.16,5
40.86,North End,0.96,989.82,0.034426318937178735,1543335320,0.84,11.22,6
40.98,North Station,0.96,989.82,0.03294602623965659,1543335320,0.84,11.1,7
41.41,Northeastern University,0.95,989.88,0.025784202998849537,1543335320,0.83,10.62,8
41.09,South Station,0.96,989.85,0.03436076843333069,1543335320,0.84,11.15,9
41.08,Theatre District,0.96,989.85,0.032473490125894955,1543335320,0.84,11.02,10
40.99,West End,0.96,989.83,0.03267987034546138,1543335320,0.84,11.04,11
43.69,Beacon Hill,1.0,1023.85,0.03545121734124734,1544849102,0.9,6.27,1
44.59,Financial District,1.0,1023.57,0.035327710081034525,1544849102,0.87,6.27,4
43.6,North Station,1.0,1023.74,0.034494647339798234,1544849102,0.9,6.19,7
44.48,South Station,1.0,1023.75,0.03629484242676995,1544849102,0.87,6.25,9
43.63,West End,1.0,1023.64,0.0350616025582724,1544849102,0.9,6.21,11
44.24,Back Bay,0.94,988.57,0.010085821977028786,1543328120,0.89,9.54,0
44.24,Beacon Hill,0.93,988.54,0.009729231969203056,1543328120,0.89,9.55,1
44.06,Boston University,0.94,988.59,0.01198578262301453,1543328120,0.89,9.66,2
44.0,Fenway,0.94,988.6,0.01121211814378853,1543328120,0.9,9.58,3
44.61,Financial District,0.93,988.54,0.009346424701902833,1543328120,0.89,9.45,4
44.33,Haymarket Square,0.93,988.52,0.009806348526396391,1543328120,0.89,9.51,5
44.38,North End,0.93,988.52,0.009743902908866175,1543328120,0.89,9.49,6
44.27,North Station,0.93,988.52,0.011007388236905058,1543328120,0.9,9.55,7
44.06,Northeastern University,0.94,988.6,0.010998098542046364,1543328120,0.9,9.51,8
44.58,South Station,0.93,988.55,0.009775614333847216,1543328120,0.89,9.43,9
44.19,Theatre District,0.93,988.56,0.010227166190986736,1543328120,0.9,9.47,10
44.2,West End,0.93,988.53,0.011518381216447438,1543328120,0.9,9.55,11
35.01,Back Bay,0.16,991.78,-0.08960774140810202,1543390297,0.8,6.56,0
35.0,Beacon Hill,0.15,991.76,-0.08963226569885308,1543390297,0.8,6.59,1
35.0,Boston University,0.16,991.78,-0.09118824862626695,1543390297,0.8,6.44,2
34.85,Fenway,0.14,991.59,-0.09209634668594902,1543390297,0.8,6.51,3
35.83,Financial District,0.15,991.76,-0.08750750626298043,1543390297,0.77,6.67,4
35.03,Haymarket Square,0.15,991.76,-0.08819177303247727,1543390297,0.8,6.64,5
34.91,North End,0.13,991.59,-0.089736967079034,1543390297,0.8,6.66,6
35.01,North Station,0.15,991.75,-0.08843437511835361,1543390297,0.8,6.61,7
34.89,Northeastern University,0.16,991.79,-0.08905379855511342,1543390297,0.8,6.53,8
35.77,South Station,0.13,991.57,-0.08794631110917805,1543390297,0.77,6.72,9
34.93,Theatre District,0.15,991.77,-0.08774275239194651,1543390297,0.8,6.63,10
34.96,West End,0.15,991.76,-0.08804000179772231,1543390297,0.8,6.6,11
41.18,Back Bay,0.89,1026.16,0.015350668737582396,1544838301,0.85,5.17,0
41.13,Beacon Hill,0.87,1026.15,0.014593030146741626,1544838301,0.85,5.19,1
41.09,Boston University,0.9,1026.06,0.014836214891332133,1544838301,0.85,5.12,2
41.13,Fenway,0.9,1026.17,0.01566870220072758,1544838301,0.85,5.13,3
42.5,Financial District,0.87,1026.15,0.016904127974839867,1544838301,0.81,5.24,4
41.19,Haymarket Square,0.86,1026.15,0.015239824295335325,1544838301,0.85,5.22,5
41.22,North End,0.86,1026.15,0.015604668574823677,1544838301,0.85,5.23,6
41.19,North Station,0.87,1026.15,0.015773127467596737,1544838301,0.85,5.2,7
41.2,Northeastern University,0.9,1026.07,0.016930529666822736,1544838301,0.85,5.18,8
42.52,South Station,0.87,1026.06,0.017488579523487147,1544838301,0.81,5.25,9
41.24,Theatre District,0.88,1026.16,0.017061413826624516,1544838301,0.85,5.21,10
41.16,West End,0.87,1026.15,0.01632079815833265,1544838301,0.85,5.2,11
42.86,Back Bay,0.63,991.54,-0.024207286139301232,1543351520,0.71,8.33,0
42.83,Beacon Hill,0.63,991.52,-0.023418754182173984,1543351520,0.71,8.38,1
42.85,Boston University,0.63,991.54,0.0023,1543351520,0.71,8.22,2
42.74,Fenway,0.63,991.55,0.0027,1543351520,0.71,8.24,3
43.08,Financial District,0.64,991.52,-0.021400364509901237,1543351520,0.7,8.44,4
42.84,Haymarket Square,0.64,991.51,-0.02151662871513338,1543351520,0.71,8.43,5
42.87,North End,0.64,991.51,-0.020996449316612598,1543351520,0.71,8.45,6
42.81,North Station,0.63,991.51,-0.02212360167284544,1543351520,0.71,8.41,7
42.73,Northeastern University,0.63,991.56,0.003,1543351520,0.71,8.28,8
42.74,Theatre District,0.64,991.53,-0.021337525103632515,1543351520,0.71,8.4,10
42.76,West End,0.63,991.51,-0.02176998156129173,1543351520,0.71,8.4,11
50.49,Back Bay,1.0,1004.05,-0.0411981048035841,1543780385,0.92,2.46,0
50.38,Beacon Hill,1.0,1004.05,-0.04117730042791834,1543780385,0.93,2.44,1
50.3,Boston University,1.0,1004.06,-0.0409846379701122,1543780385,0.93,2.45,2
50.71,Financial District,1.0,1004.05,-0.04016649086116786,1543780385,0.92,2.46,4
50.44,Haymarket Square,1.0,1004.05,-0.0404554101665866,1543780385,0.93,2.44,5
50.48,North End,1.0,1004.05,-0.04061951695032917,1543780385,0.92,2.44,6
50.35,North Station,1.0,1004.05,-0.04048209291576654,1543780385,0.93,2.43,7
50.28,Northeastern University,1.0,1004.06,-0.039493397132631,1543780385,0.93,2.49,8
50.32,Theatre District,1.0,1004.05,-0.03961985283812908,1543780385,0.93,2.46,10
50.32,West End,1.0,1004.05,-0.03993442222503063,1543780385,0.93,2.43,11
35.56,Back Bay,0.42,1022.73,0.021103361963426437,1543672374,0.73,5.61,0
35.49,Beacon Hill,0.42,1022.73,0.020808623585097052,1543672374,0.73,5.59,1
35.13,Boston University,0.41,1022.73,0.020270388596344446,1543672374,0.74,5.6,2
35.23,Fenway,0.42,1022.73,0.021311838456171017,1543672374,0.74,5.61,3
35.3,Financial District,0.43,1022.73,0.021984544887715174,1543672374,0.74,5.6,4
35.53,Haymarket Square,0.42,1022.74,0.02153255159538503,1543672374,0.73,5.59,5
35.55,North End,0.43,1022.74,0.02210846937659028,1543672374,0.73,5.58,6
35.56,North Station,0.42,1022.74,0.021738161607004258,1543672374,0.73,5.58,7
35.65,Northeastern University,0.42,1022.73,0.022644404414947417,1543672374,0.73,5.62,8
35.32,South Station,0.43,1022.73,0.02278044019901415,1543672374,0.74,5.6,9
35.57,Theatre District,0.43,1022.73,0.023022845746666576,1543672374,0.73,5.6,10
35.54,West End,0.42,1022.74,0.022460525146868804,1543672374,0.73,5.59,11
43.94,Back Bay,1.0,997.46,0.0127,1543299320,0.91,11.28,0
43.89,Beacon Hill,1.0,997.48,0.0127,1543299320,0.91,11.37,1
43.99,Boston University,1.0,997.45,0.0127,1543299320,0.91,11.25,2
43.84,Fenway,1.0,997.44,0.0127,1543299320,0.91,11.19,3
44.15,Financial District,1.0,997.48,0.0127,1543299320,0.9,11.37,4
43.83,Haymarket Square,1.0,997.49,0.013,1543299320,0.91,11.44,5
43.86,North End,1.0,997.49,0.013,1543299320,0.91,11.46,6
43.79,North Station,1.0,997.49,0.013,1543299320,0.91,11.45,7
43.83,Northeastern University,1.0,997.44,0.0127,1543299320,0.92,11.19,8
44.14,South Station,1.0,997.47,0.012,1543299320,0.9,11.34,9
43.77,Theatre District,1.0,997.47,0.0127,1543299320,0.92,11.32,10
43.75,West End,1.0,997.49,0.013,1543299320,0.91,11.42,11
40.26,Back Bay,1.0,1016.03,0.009106369414766391,1543607574,0.61,4.1,0
40.23,Beacon Hill,1.0,1016.03,0.0065590351710085315,1543607574,0.61,3.93,1
40.33,Boston University,1.0,1016.02,0.010280667851858993,1543607574,0.61,4.15,2
40.07,Fenway,1.0,1016.02,0.01148215403082986,1543607574,0.61,4.25,3
40.33,Financial District,1.0,1016.03,0.007362255501433879,1543607574,0.61,3.94,4
40.22,Haymarket Square,1.0,1016.03,0.005436735012366967,1543607574,0.61,3.82,5
40.26,North End,1.0,1016.03,0.005199596545722329,1543607574,0.61,3.79,6
40.16,North Station,1.0,1016.03,0.005157455215297091,1543607574,0.61,3.79,7
40.09,Northeastern University,1.0,1016.03,0.012629472789313922,1543607574,0.61,4.27,8
40.31,South Station,1.0,1016.03,0.00901273060674157,1543607574,0.61,4.0,9
40.11,Theatre District,1.0,1016.03,0.009243017332778436,1543607574,0.61,4.03,10
40.11,West End,1.0,1016.03,0.006598421160177281,1543607574,0.61,3.85,11
43.95,Theatre District,0.98,1005.98,0.1884,1543280329,0.9,9.95,10
40.46,Back Bay,1.0,1014.18,-0.01336336853829323,1543212946,0.91,1.18,0
40.47,Beacon Hill,1.0,1014.18,-0.01272656948084716,1543212946,0.91,1.21,1
44.57,Back Bay,1.0,992.96,0.0057,1543311920,0.96,9.44,0
44.56,Beacon Hill,1.0,992.97,0.006,1543311920,0.96,9.57,1
44.56,Boston University,1.0,992.96,0.0087,1543311920,0.96,9.25,2
44.42,Fenway,1.0,992.95,0.0073,1543311920,0.97,9.25,3
44.74,Financial District,1.0,991.41,0.005,1543311920,0.92,6.65,4
44.58,Haymarket Square,1.0,992.97,0.006,1543311920,0.96,9.7,5
44.61,North End,1.0,992.97,0.0067,1543311920,0.96,9.74,6
44.54,North Station,1.0,992.98,0.006,1543311920,0.96,9.68,7
44.45,Northeastern University,1.0,992.94,0.0057,1543311920,0.97,9.32,8
45.56,South Station,1.0,992.96,0.0047,1543311920,0.93,9.66,9
44.5,Theatre District,1.0,992.96,0.005,1543311920,0.97,9.58,10
44.24,West End,1.0,991.41,0.006,1543311920,0.94,6.59,11
26.22,Back Bay,0.48,1010.12,0.002875242759074581,1545144301,0.47,13.74,0
26.14,Beacon Hill,0.48,1010.12,0.004425168079237096,1545144301,0.47,13.84,1
26.1,Boston University,0.47,1010.13,0.00011544689223796922,1545144301,0.47,13.59,2
26.25,Fenway,0.47,1010.13,0.0004019136944322099,1545144301,0.47,13.58,3
26.26,Financial District,0.49,1010.12,0.0068955511730024455,1545144301,0.47,13.92,4
26.21,Haymarket Square,0.48,1010.12,0.006719767261103016,1545144301,0.47,13.94,5
26.22,North End,0.48,1010.12,0.007356566318549085,1545144301,0.47,13.97,6
26.22,North Station,0.48,1010.12,0.0067313266935542515,1545144301,0.47,13.92,7
26.27,Northeastern University,0.48,1010.12,0.002630167980811393,1545144301,0.47,13.64,8
26.28,South Station,0.49,1010.11,0.00734002303713055,1545144301,0.47,13.9,9
26.22,Theatre District,0.48,1010.12,0.0060982887709286615,1545144301,0.47,13.85,10
26.19,West End,0.48,1010.12,0.006812992027150244,1545144301,0.47,13.89,11
40.54,North End,1.0,1014.19,-0.011167583187571495,1543212855,0.91,1.25,6
40.33,Northeastern University,1.0,1014.17,-0.01282377775096677,1543212855,0.92,1.13,8
38.57,Back Bay,0.57,1022.03,-0.0054578646039544765,1544957101,0.77,6.91,0
38.39,Boston University,0.58,1022.03,-0.007210053684360673,1544957101,0.78,6.74,2
38.35,Fenway,0.64,1022.11,0.0020286501431883153,1544957101,0.78,7.1,3
39.73,Financial District,0.56,1022.03,-0.0019966197421865672,1544957101,0.74,7.06,4
38.59,Haymarket Square,0.55,1022.04,-0.004460738070960701,1544957101,0.77,6.99,5
38.76,North End,0.61,1022.14,0.004644644029966116,1544957101,0.77,7.31,6
38.57,North Station,0.61,1022.14,0.0037339109698564243,1544957101,0.78,7.24,7
38.4,Northeastern University,0.58,1022.01,-0.003878224646285844,1544957101,0.78,6.9,8
39.74,South Station,0.56,1022.03,-0.0009094119228620912,1544957101,0.74,7.08,9
38.64,Theatre District,0.62,1022.12,0.0060259989951134685,1544957101,0.78,7.32,10
38.53,West End,0.61,1022.14,0.004106888811477916,1544957101,0.78,7.23,11
49.95,Back Bay,0.42,1000.87,0.004,1543873974,0.52,7.55,0
49.92,Beacon Hill,0.41,1000.86,0.004,1543873974,0.52,7.55,1
49.93,Boston University,0.43,1000.87,0.004,1543873974,0.52,7.46,2
49.83,Fenway,0.43,1000.88,0.003,1543873974,0.53,7.51,3
50.43,Financial District,0.4,1000.86,0.004,1543873974,0.52,7.63,4
49.94,Haymarket Square,0.4,1000.85,0.0039,1543873974,0.52,7.58,5
49.97,North End,0.4,1000.85,0.0031,1543873974,0.52,7.6,6
49.9,North Station,0.4,1000.85,0.004,1543873974,0.52,7.56,7
49.84,Northeastern University,0.42,1000.88,0.004,1543873974,0.53,7.56,8
50.41,South Station,0.4,1000.86,0.003,1543873974,0.52,7.65,9
49.85,Theatre District,0.41,1000.86,0.0039,1543873974,0.53,7.61,10
49.85,West End,0.4,1000.85,0.004,1543873974,0.53,7.55,11
45.05,Back Bay,0.25,1003.18,-0.014479793451286582,1543891974,0.62,8.79,0
44.95,Beacon Hill,0.25,1003.17,-0.016344405983190313,1543891974,0.63,8.65,1
45.01,Fenway,0.24,1003.18,-0.010449969716447072,1543891974,0.62,9.06,3
45.07,Financial District,0.25,1003.17,-0.019312816485921758,1543891974,0.62,8.44,4
44.94,Haymarket Square,0.25,1003.16,-0.018439470065189312,1543891974,0.63,8.48,5
44.96,North End,0.25,1003.16,-0.019025994230062793,1543891974,0.63,8.43,6
44.93,North Station,0.25,1003.16,-0.01722394514051473,1543891974,0.63,8.54,7
45.0,Northeastern University,0.24,1003.18,-0.01204217438103683,1543891974,0.62,8.91,8
45.07,South Station,0.25,1003.17,-0.018555636634758343,1543891974,0.62,8.44,9
44.93,Theatre District,0.25,1003.17,-0.016418213782642965,1543891974,0.63,8.56,10
44.9,West End,0.25,1003.17,-0.015858845645468023,1543891974,0.63,8.59,11
40.73,North Station,0.38,1009.46,0.04597116393378542,1543526816,0.59,10.04,7
41.37,South Station,0.37,1009.46,0.047510866168678945,1543526816,0.58,10.1,9
44.55,Boston University,0.97,1008.09,0.0395,1543271719,0.88,9.04,2
44.72,North End,0.97,1008.15,0.0938,1543271719,0.87,9.28,6
38.53,Back Bay,0.27,1022.36,-0.006825135899262591,1544953501,0.76,7.8,0
38.52,Beacon Hill,0.39,1022.53,0.0009589698909309163,1544953501,0.76,7.83,1
38.36,Boston University,0.28,1022.37,-0.009842198429041105,1544953501,0.76,7.57,2
39.54,Financial District,0.22,1022.4,-0.004723639317433026,1544953501,0.73,8.01,4
38.46,Haymarket Square,0.29,1022.25,-0.007433563947216726,1544953501,0.76,7.68,5
38.61,North End,0.26,1022.37,-0.0047086553076667315,1544953501,0.76,7.9,6
38.43,North Station,0.22,1022.42,-0.007798309027037931,1544953501,0.76,7.84,7
38.36,Northeastern University,0.28,1022.35,-0.005287046168675147,1544953501,0.76,7.81,8
39.54,South Station,0.27,1022.35,-0.0013093830431927245,1544953501,0.73,8.02,9
38.38,Theatre District,0.3,1022.24,-0.005398886961486937,1544953501,0.76,7.74,10
39.68,Back Bay,0.45,1023.95,0.0011680937499534139,1544935501,0.71,7.2,0
39.57,Haymarket Square,0.44,1023.97,0.0023400893519891497,1544935501,0.71,7.27,5
39.64,North End,0.44,1023.97,0.0030930347898276978,1544935501,0.71,7.3,6
40.91,Back Bay,0.38,1009.48,0.04471994846961991,1543526811,0.59,10.0,0
40.87,Beacon Hill,0.38,1009.47,0.04521920566766369,1543526811,0.59,10.03,1
40.8,Boston University,0.38,1009.49,0.04329728739797645,1543526811,0.59,9.9,2
40.74,Fenway,0.38,1009.49,0.043953917463994685,1543526811,0.59,9.94,3
41.41,Financial District,0.38,1009.46,0.04737244995196477,1543526811,0.58,10.1,4
40.8,Haymarket Square,0.38,1009.46,0.0461146975861908,1543526811,0.59,10.06,5
40.83,North End,0.38,1009.45,0.04659412377563399,1543526811,0.59,10.08,6
40.65,Northeastern University,0.38,1009.49,0.045313553339795476,1543526811,0.59,9.99,8
40.62,Theatre District,0.38,1009.47,0.04671952662427259,1543526811,0.59,10.07,10
40.68,West End,0.38,1009.46,0.04632501528965349,1543526811,0.59,10.03,11
28.47,Back Bay,0.14,1033.99,-0.062462789655910456,1544791501,0.8,2.29,0
28.48,Haymarket Square,0.13,1033.99,-0.061368374513151025,1544791501,0.81,2.32,5
28.69,North End,0.13,1034.07,-0.0590133527845893,1544791501,0.8,2.44,6
30.46,South Station,0.14,1033.99,-0.05805216849550732,1544791501,0.74,2.39,9
28.2,Theatre District,0.14,1033.99,-0.060146104276839196,1544791501,0.81,2.35,10
44.28,Back Bay,0.89,1014.2,0.043607187248795753,1543246508,0.89,4.9,0
44.01,Boston University,0.88,1014.19,0.04164516828227249,1543246508,0.9,4.8,2
44.27,Fenway,0.88,1014.19,0.04221760179808598,1543246508,0.89,4.82,3
44.55,Financial District,0.89,1014.21,0.046247390804921906,1543246508,0.88,5.02,4
44.41,North End,0.89,1014.21,0.04682756331776261,1543246508,0.89,5.03,6
44.58,South Station,0.89,1014.21,0.046907308727256236,1543246508,0.88,5.01,9
35.79,Back Bay,0.19,1023.76,-0.05157075052882476,1543715574,0.81,1.36,0
35.75,Beacon Hill,0.19,1023.75,-0.05169283380698175,1543715574,0.81,1.35,1
35.67,Boston University,0.19,1023.76,-0.051966176706301326,1543715574,0.81,1.33,2
35.66,Fenway,0.19,1023.76,-0.05136809310899082,1543715574,0.81,1.36,3
35.83,Financial District,0.2,1023.75,-0.05007655722872073,1543715574,0.81,1.38,4
35.8,Haymarket Square,0.19,1023.75,-0.05083496615665695,1543715574,0.81,1.36,5
35.83,North End,0.19,1023.75,-0.050625456996229445,1543715574,0.81,1.36,6
35.76,North Station,0.19,1023.76,-0.0507241070464346,1543715574,0.81,1.35,7
35.73,Northeastern University,0.2,1023.76,-0.049623637439381696,1543715574,0.81,1.38,8
35.84,South Station,0.2,1023.75,-0.049144684528428684,1543715574,0.81,1.39,9
35.76,Theatre District,0.2,1023.75,-0.04930344551779342,1543715574,0.81,1.38,10
35.71,West End,0.19,1023.76,-0.05021515181583425,1543715574,0.81,1.35,11
37.9,Back Bay,0.99,1000.17,0.040480639359941506,1543474132,0.69,10.01,0
38.11,Financial District,0.98,1000.16,0.041377046250460126,1543474132,0.69,10.04,4
37.89,Haymarket Square,0.98,1000.15,0.040440518473957354,1543474132,0.69,10.0,5
37.89,North Station,0.98,1000.16,0.04062880850446504,1543474132,0.69,9.99,7
38.11,South Station,0.98,1000.16,0.04244489633971682,1543474132,0.69,10.06,9
37.85,West End,0.98,1000.16,0.04115712146513317,1543474132,0.69,9.99,11
38.07,Back Bay,0.8,1000.94,0.031159075031283123,1543477974,0.69,9.86,0
38.03,Beacon Hill,0.79,1000.93,0.030961895640388093,1543477974,0.69,9.88,1
38.03,Boston University,0.81,1000.95,0.03056835465902452,1543477974,0.69,9.77,2
38.04,Fenway,0.8,1000.95,0.030664052246592632,1543477974,0.69,9.8,3
38.31,Financial District,0.79,1000.92,0.032456503823922844,1543477974,0.68,9.94,4
38.08,Haymarket Square,0.79,1000.92,0.032245015438761016,1543477974,0.69,9.92,5
38.1,North End,0.78,1000.92,0.03204940051830363,1543477974,0.69,9.93,6
38.08,North Station,0.79,1000.93,0.03212263523117542,1543477974,0.69,9.89,7
38.04,Northeastern University,0.8,1000.94,0.032001819364879225,1543477974,0.69,9.84,8
38.3,South Station,0.79,1000.93,0.03339041427314271,1543477974,0.68,9.95,9
38.05,Theatre District,0.79,1000.93,0.0329848753088271,1543477974,0.69,9.92,10
38.05,West End,0.79,1000.93,0.032670305921925546,1543477974,0.69,9.89,11
44.16,Back Bay,0.73,1006.8,0.07426831640110265,1543513974,0.52,11.12,0
44.08,Beacon Hill,0.72,1006.8,0.07512180513234057,1543513974,0.52,11.21,1
44.1,Boston University,0.73,1006.81,0.07325311421787717,1543513974,0.52,11.04,2
44.21,Fenway,0.74,1006.81,0.07369258133158496,1543513974,0.52,11.01,3
44.24,Financial District,0.71,1006.79,0.07576998740229612,1543513974,0.52,11.24,4
44.15,Haymarket Square,0.71,1006.79,0.07636854427811102,1543513974,0.52,11.28,5
44.17,North End,0.71,1006.79,0.07686936594657823,1543513974,0.52,11.3,6
44.17,North Station,0.71,1006.79,0.0767101316787091,1543513974,0.52,11.28,7
44.25,Northeastern University,0.74,1006.8,0.0747971091320494,1543513974,0.52,11.03,8
44.27,South Station,0.72,1006.79,0.07666033655641513,1543513974,0.52,11.21,9
44.2,Theatre District,0.72,1006.79,0.07621026305903911,1543513974,0.52,11.18,10
44.14,West End,0.71,1006.79,0.07679179701231931,1543513974,0.52,11.25,11
41.22,Back Bay,0.98,991.72,0.015582020387100215,1543429929,0.64,10.24,0
41.19,Beacon Hill,0.99,991.71,0.016331066547010664,1543429929,0.64,10.25,1
41.54,Financial District,0.98,991.7,0.017109407133034438,1543429929,0.63,10.29,4
41.23,North Station,0.99,991.7,0.01743169519863841,1543429929,0.64,10.26,7
41.53,South Station,0.98,991.7,0.01784722925413007,1543429929,0.63,10.29,9
41.17,Theatre District,0.98,991.71,0.017424843587193095,1543429929,0.64,10.27,10
41.18,West End,0.99,991.7,0.01794065042925297,1543429929,0.64,10.26,11
36.91,Back Bay,0.54,1001.6,-0.07312850646617619,1545097501,0.7,8.82,0
36.89,Beacon Hill,0.55,1001.58,-0.07177951530911741,1545097501,0.7,8.87,1
